Unnamed: 0;Url;ImageUrl;ProductId;Title;CategoryTree;ProductDescriptionEN;GlobalCategoryEN
1548;https://www.ikea.com/us/en/p/lenast-crib-fitted-sheet-white-gray-00457607/;https://www.ikea.com/us/en/images/products/lenast-crib-fitted-sheet-white-gray__0753264_pe747601_s5.jpg?f=s;457607;LENAST Crib fitted sheet;Beds & mattresses/Bedding/Bedlinen/Baby bed linen;The elastic keeps the sheet in place even if your child tosses and turns. Made of sustainably grown cotton and lyocell – soft materials that breathes and absorbs moisture so your child sleeps tight all night.;Beds & mattresses
5192;https://www.ikea.com/us/en/p/loensas-mirror-80471534/;https://www.ikea.com/us/en/images/products/loensas-mirror__0807059_pe770221_s5.jpg?f=s;80471534;LÖNSÅS Mirror;Home Décor/Mirrors/Wall mirrors;The simple, stylish design of LÖNSÅS mirror makes it suitable for all homes. To personalize it, you can combine it with most of our frames. Hang it on a picture wall, and the viewer becomes a work of art!;Home Décor
7058;https://www.ikea.com/us/en/p/gamlesjoen-dual-control-kitchen-faucet-brushed-black-metal-90341679/;https://www.ikea.com/us/en/images/products/gamlesjoen-dual-control-kitchen-faucet-brushed-black-metal__0756688_pe749040_s5.jpg?f=s;90341679;GAMLESJÖN Dual control kitchen faucet;Kitchen & appliances/Kitchen faucets & sinks/Kitchen faucets;GAMLESJÖN rustic tap in black helps lower water and energy-use – so you can lower your bills too. The high spout is practical for cleaning big pots and the quality is guaranteed to outlast many years of washing and rinsing.;Kitchen & appliances
4482;https://www.ikea.com/us/en/p/smycka-artificial-flower-ranunculus-white-20335714/;https://www.ikea.com/us/en/images/products/smycka-artificial-flower-ranunculus-white__0638900_pe699253_s5.jpg?f=s;20335714;SMYCKA Artificial flower;Home Décor/Plants & flowers/Artificial plants & flowers;Imagine always having a fresh-looking bouquet without the cost or maintenance. These flowers look so real you can almost smell them. There’s a wide choice so you can rearrange now and again for a new look.;Home Décor
7781;https://www.ikea.com/us/en/p/ledare-led-bulb-gu10-600-lumen-warm-dimming-60432384/;https://www.ikea.com/us/en/images/products/ledare-led-bulb-gu10-600-lumen-warm-dimming__0557566_pe660870_s5.jpg?f=s;60432384;LEDARE LED bulb GU10 600 lumen;Lighting/LED Light bulbs;The LED light source consumes up to 85% less energy and lasts 20 times longer than incandescent bulbs.;Lighting
1173;https://www.ikea.com/us/en/p/espevaer-cover-dark-gray-80307987/;https://www.ikea.com/us/en/images/products/espevaer-cover-dark-gray__0779111_pe759260_s5.jpg?f=s;80307987;ESPEVÄR Cover;Beds & mattresses/Mattress bases;Easy to keep clean since you can remove the cover and wash it by machine.;Beds & mattresses
2405;https://www.ikea.com/us/en/p/smaksinne-place-mat-white-green-flower-20403190/;https://www.ikea.com/us/en/images/products/smaksinne-place-mat-white-green-flower__0713838_pe729803_s5.jpg?f=s;20403190;SMAKSINNE Place mat;Cookware & tableware/Table linen/Place mats & coasters;Protects the table top surface and reduces noise from plates and flatware.;Cookware & tableware
5862;https://www.ikea.com/us/en/p/annakajsa-room-darkening-curtains-1-pair-gray-20390239/;https://www.ikea.com/us/en/images/products/annakajsa-room-darkening-curtains-1-pair-gray__0542695_pe654209_s5.jpg?f=s;20390239;ANNAKAJSA Room darkening curtains, 1 pair;Home Textiles/Window treatments/Curtains & drapes/Room darkening curtains & drapes;Room darkening curtains prevent most light from entering and provide privacy both day and night by blocking the view into the room from outside.;Home Textiles
175;https://www.ikea.com/us/en/p/duktig-toy-cash-register-80256501/;https://www.ikea.com/us/en/images/products/duktig-toy-cash-register__0712355_pe728760_s5.jpg?f=s;80256501;DUKTIG Toy cash register;Baby & kids/Kids/Toys & play/Role play;Your child will have fun pretending to shop with their friends, while they also learn about counting and money.;Baby & kids
7642;https://www.ikea.com/us/en/p/nollpunkt-table-lamp-with-led-bulb-white-40483888/;https://www.ikea.com/us/en/images/products/nollpunkt-table-lamp-with-led-bulb-white__0977155_pe813415_s5.jpg?f=s;40483888;NOLLPUNKT Table lamp with LED bulb;Lighting/Lamps & light fixtures/Table lamps;On this lamp, you can move the shade parts around to create the light pattern you want. No matter how you choose to turn them, you always get a soft mood light that spreads through the room.;Lighting
1825;https://www.ikea.com/us/en/p/istad-resealable-bag-red-20339284/;https://www.ikea.com/us/en/images/products/istad-resealable-bag-red__0711886_pe728554_s5.jpg?f=s;20339284;ISTAD Resealable bag;Storage & organization/Storage containers/Food storage & organizing/Food containers;ISTAD bags can be resealed and used again and again. It keeps contents fresh, withstands freezing and can be filled with contents up to 122 °F – and it helps you keep your kitchen and home organized.;Storage & organization
5267;https://www.ikea.com/us/en/p/pluttis-wall-clock-red-20506414/;https://www.ikea.com/us/en/images/products/pluttis-wall-clock-red__1013097_pe829051_s5.jpg?f=s;20506414;PLUTTIS Wall clock;Home Décor/Clocks/Wall & table clocks;The red PLUTTIS wall clock will be an eye-catching statement in any home. Besides being a colorful decoration on the wall, of course it helps you to always keep track of time.;Home Décor
8793;https://www.ikea.com/us/en/p/lurvig-dog-bed-light-gray-70476749/;https://www.ikea.com/us/en/images/products/lurvig-dog-bed-light-gray__0782458_pe761331_s5.jpg?f=s;70476749;LURVIG Dog bed;Pet accessories/Dogs;If you want to create more space for a larger dog, you can remove one side.;Pet accessories
3401;https://www.ikea.com/us/en/p/inndyr-storage-bench-nordvalla-dark-gray-black-90461214/;https://www.ikea.com/us/en/images/products/inndyr-storage-bench-nordvalla-dark-gray-black__0781180_pe760562_s5.jpg?f=s;90461214;INNDYR Storage bench;Furniture/Chairs/Stools & benches/Benches;Perfect storage for bed linens, winter clothes or toys.;Furniture
4839;https://www.ikea.com/us/en/p/fnittrig-vase-gray-50479522/;https://www.ikea.com/us/en/images/products/fnittrig-vase-gray__0948974_pe799418_s5.jpg?f=s;50479522;FNITTRIG Vase;Home Décor/Vases & bowls/Vases;Fill with flowers, or just let it be. FNITTRIG vase will still have an impact. The glossy surface reflects light and colors in the room – and the bold shape makes it an immediate eye-catcher in any home.;Home Décor
1215;https://www.ikea.com/us/en/p/idanaes-upholstered-bed-frame-gunnared-dark-gray-00458956/;https://www.ikea.com/us/en/images/products/idanaes-upholstered-bed-frame-gunnared-dark-gray__0953728_pe802888_s5.jpg?f=s;458956;IDANÄS Upholstered bed frame;Furniture/Beds/Full, Queen and King size platform beds;The sloping headboard and soft upholstery make IDANÄS upholstered bed frame extra comfortable. Wake up with coffee and a morning paper! Classic button detailing and turned wooden legs are timeless.;Furniture
3997;https://www.ikea.com/us/en/p/kloeven-sideboard-with-ice-bucket-outdoor-dark-brown-00427644/;https://www.ikea.com/us/en/images/products/kloeven-sideboard-with-ice-bucket-outdoor-dark-brown__0723175_pe733882_s5.jpg?f=s;427644;KLÖVEN Sideboard with ice bucket;Furniture/Patio furniture/Outdoor tables/Outdoor coffee & side tables;The furniture is made of eucalyptus, a naturally durable and sturdy hardwood because of the high density of its wood fibers.;Furniture
5381;https://www.ikea.com/us/en/p/kvarnvik-storage-box-set-of-3-beige-60459477/;https://www.ikea.com/us/en/images/products/kvarnvik-storage-box-set-of-3-beige__0802167_pe768402_s5.jpg?f=s;60459477;KVARNVIK Storage box, set of 3;Home Décor/Storage boxes & baskets/Clothes boxes;These round boxes are reminiscent of elegant hat boxes of the past. Perfect for storing scarves or other accessories. Woven paper on the outside, and as the icing on the cake – a classic pattern inside.;Home Décor
1947;https://www.ikea.com/us/en/p/fullaendad-whisk-gray-40393086/;https://www.ikea.com/us/en/images/products/fullaendad-whisk-gray__0712967_pe729194_s5.jpg?f=s;40393086;FULLÄNDAD Whisk;Cookware & tableware/Kitchen & cooking accessories/Kitchen utensils/Cooking utensils;Gentle to pots and pans with non-stick coating.;Cookware & tableware
2375;https://www.ikea.com/us/en/p/torkad-papertowel-holder-silver-color-00208670/;https://www.ikea.com/us/en/images/products/torkad-papertowel-holder-silver-color__0711695_pe728386_s5.jpg?f=s;208670;TORKAD Papertowel holder;Cookware & tableware/Dishwashing accessories/Sink accessories;The paper towel holder has a support bar that makes it easier to tear off a sheet.;Cookware & tableware
4090;https://www.ikea.com/us/en/p/kuddarna-chair-pad-outdoor-light-blue-00417918/;https://www.ikea.com/us/en/images/products/kuddarna-chair-pad-outdoor-light-blue__0684582_pe721225_s5.jpg?f=s;417918;KUDDARNA Chair pad, outdoor;Furniture/Patio furniture/Outdoor seat cushions;This comfortable cushion is ideal for outdoor use since the fabric is dyed in a more sustainable way that lasts longer in the sun. Ties keep the cushion in place and you can turn it over to use both sides.;Furniture
34;https://www.ikea.com/us/en/p/klappa-play-book-00372646/;https://www.ikea.com/us/en/images/products/klappa-play-book__0606312_pe682206_s5.jpg?f=s;372646;KLAPPA Play book;Baby & kids/Baby/Baby toys/6+ months;Play is a way for your baby to develop their senses and interaction with you and the world. With this play book from the KLAPPA toys collection, we want to stimulate this important journey of discovery.;Baby & kids
5497;https://www.ikea.com/us/en/p/bakhasare-bookend-white-30480885/;https://www.ikea.com/us/en/images/products/bakhasare-bookend-white__0801607_pe768233_s5.jpg?f=s;30480885;BAKHASARE Bookend;Storage & organization/Storage containers/Paper & media organizers/Desk accessories;With BAKHASARE book-end in powder-coated steel you can easily divide a shelf in your bookcase. A smart solution if you want to store books and display your favorite things, side by side.;Storage & organization
882;https://www.ikea.com/us/en/p/bolmen-toilet-brush-holder-white-20159522/;https://www.ikea.com/us/en/images/products/bolmen-toilet-brush-holder-white__0711686_pe728379_s5.jpg?f=s;20159522;BOLMEN Toilet brush;Storage & organization/Storage containers/Bathroom accessories/Toilet brushes;A toilet brush with a simple design in durable plastic that effectively keeps the toilet clean.;Storage & organization
3317;https://www.ikea.com/us/en/p/volfgang-chair-chrome-plated-gunnared-medium-gray-90404662/;https://www.ikea.com/us/en/images/products/volfgang-chair-chrome-plated-gunnared-medium-gray__0727343_pe735615_s5.jpg?f=s;90404662;VOLFGANG Chair;Furniture/Chairs/Dining chairs/Dining chairs;A soft, padded seat with restful flexibility – that’s how it feels when you sit down for a nice long meal in VOLFGANG bar stool or dining chair – both are just as comfortable.;Furniture
1799;https://www.ikea.com/us/en/p/ikea-365-oven-dish-white-10286733/;https://www.ikea.com/us/en/images/products/ikea-365-oven-dish-white__0710554_pe727641_s5.jpg?f=s;10286733;IKEA 365+ Oven dish;Cookware & tableware/Cookware & kitchenware/Ovenware;Made of feldspar porcelain, which makes the oven dish impact resistant and durable.;Cookware & tableware
9799;https://www.ikea.com/us/en/p/komplement-clothes-rail-dark-gray-80256940/;https://www.ikea.com/us/en/images/products/komplement-clothes-rail-dark-gray__0650350_pe706146_s5.jpg?f=s;80256940;KOMPLEMENT Clothes rail;Storage & organization/Storage solution systems/PAX system/PAX Interior organizers;A must have for any wardrobe - hanging your clothes keeps them wrinkle-free and gives you an overview so it’s easy to find the best outfit in the morning. Sorting by color or style might help too.;Storage & organization
1668;https://www.ikea.com/us/en/p/bjoerksnaes-nightstand-birch-70407360/;https://www.ikea.com/us/en/images/products/bjoerksnaes-nightstand-birch__0598067_pe677433_s5.jpg?f=s;70407360;BJÖRKSNÄS Nightstand;Furniture/Tables & desks/Nightstands;The BJÖRKSNÄS collection has its roots in Scandinavian craftsmanship tradition. Classic and freestanding in durable natural materials with nice details and proportions that make them fit in many rooms.;Furniture
3399;https://www.ikea.com/us/en/p/dagotto-footrest-black-40240989/;https://www.ikea.com/us/en/images/products/dagotto-footrest-black__0156454_pe315498_s5.jpg?f=s;40240989;DAGOTTO Footrest;Storage & organization/Storage containers/Paper & media organizers/Desk accessories;This foot rest helps you sit in a good working position at your desk and reduces strain on your legs, back and neck.;Storage & organization
3696;https://www.ikea.com/us/en/p/lennart-drawer-unit-white-30326177/;https://www.ikea.com/us/en/images/products/lennart-drawer-unit-white__0395412_pe564513_s5.jpg?f=s;30326177;LENNART Drawer unit;Storage & organization/Dressers & storage drawers/Drawer units/Drawer units for home;The casters make it easy to move around.;Storage & organization
2479;https://www.ikea.com/us/en/p/sjoerapport-cold-smoked-salmon-asc-certified-frozen-80360022/;https://www.ikea.com/us/en/images/products/sjoerapport-cold-smoked-salmon-asc-certified-frozen__0534368_pe649091_s5.jpg?f=s;80360022;SJÖRAPPORT Cold smoked salmon;IKEA food & restaurant/Fish & seafood;Scandinavia's cold seas and responsible fishing define the SJÖRAPPORT series. This salmon is slowly cold-smoked and great to serve with sauce and boiled potatoes, in a wrap, or as a buffet dish or appetizer.;IKEA food & restaurant
273;https://www.ikea.com/us/en/p/poaeng-childrens-armchair-cushion-medskog-dinosaur-pattern-10469681/;https://www.ikea.com/us/en/images/products/poaeng-childrens-armchair-cushion-medskog-dinosaur-pattern__0937416_pe793708_s5.jpg?f=s;10469681;POÄNG Children's armchair cushion;Furniture/Armchairs & chaises/Kids armchairs;The perfect choice for dinosaur lovers – a soft and comfortable cushion adorned by the big ancient animals in different colors and shapes.;Furniture
2502;https://www.ikea.com/us/en/p/ost-praest-r-semi-hard-cheese-40269930/;https://www.ikea.com/us/en/images/products/ost-praest-r-semi-hard-cheese__0513528_pe639024_s5.jpg?f=s;40269930;OST PRÄST® Semi-hard cheese;IKEA food & restaurant/Condiments, cheese & jams;A well-ripened semi-hard cheese with a rich, strong flavor and just the right saltness. If not for breakfast, try it on crackers with wine or when cooking to heighten the food experience.;IKEA food & restaurant
3050;https://www.ikea.com/us/en/p/tillslag-trestle-white-metal-50497192/;https://www.ikea.com/us/en/images/products/tillslag-trestle-white-metal__0973511_pe812048_s5.jpg?f=s;50497192;TILLSLAG Trestle;Furniture/Tables & desks/Table & desk systems/Table bar system;Mix and match your choice of table top and legs. By buying them separately, you can create a combination with design and size that fits perfectly into your available space.;Furniture
